reference_evaluation_panel,label,officialname,data_source_id,oaire_result_type,openairecompatibility,works,works_prop,projects_with_repo_works,projects,projects_prop
SH05,SH05: Cultures and Cultural Production,Leiden University Repository,opendoar____::854d6fae5ee42911677c739ee1734486,publication,collected from a compatible aggregator,10,0.024271844660194174,3,288,0.010416666666666666
SH05,SH05: Cultures and Cultural Production,Lirias,opendoar____::fe709c654eac84d5239d1a12a4f71877,publication,"OpenAIRE 3.0 (OA, funding)",13,0.03155339805825243,5,288,0.017361111111111112
SH05,SH05: Cultures and Cultural Production,LJMU Research Online,opendoar____::1cfead9959b76ce44a847c850b61c587,publication,collected from a compatible aggregator,1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,LSE Research Online,opendoar____::7eabe3a1649ffa2b3ff8c02ebfd5659f,publication,OpenAIRE Basic (DRIVER OA),6,0.014563106796116505,3,288,0.010416666666666666
SH05,SH05: Cultures and Cultural Production,Ministry of Culture Research Portal,opendoar____::964d180ea80d672a811ed3b56da0b05e,publication,OpenAIRE Basic (DRIVER OA),1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Norwegian Open Research Archives,driver______::4dc196be332447baf11e431bd838e81c,publication,OpenAIRE Basic (DRIVER OA),2,0.0048543689320388345,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,OAPEN Library,opendoar____::761c7920f470038d4c8a619c79eddd62,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Online Research Database In Technology,opendoar____::147702db07145348245dc5a2f2fe5683,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",3,0.007281553398058253,2,288,0.006944444444444444
SH05,SH05: Cultures and Cultural Production,Open Access LMU,opendoar____::758874998f5bd0c393da094e1967a72b,publication,"OpenAIRE 3.0 (OA, funding)",15,0.03640776699029126,6,288,0.020833333333333332
SH05,SH05: Cultures and Cultural Production,Open Repository and Bibliography - University of Liège,opendoar____::76cf99d3614e23eabab16fb27e944bf9,publication,OpenAIRE PubRepos v4.0,1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Open Science Framework,re3data_____::e9ccec69196dfd1b2247ef8f8d2c5919,publication,collected from a compatible aggregator,1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Oxford University Research Archive,opendoar____::2290a7385ed77cc5592dc2153229f082,publication,OpenAIRE Basic (DRIVER OA),13,0.03155339805825243,4,288,0.013888888888888888
SH05,SH05: Cultures and Cultural Production,"Permanent Hosting, Archiving and Indexing of Digital Resources and Assets",opendoar____::74563ba21a90da13dacf2a73e3ddefa7,publication,OpenAIRE PubRepos v4.0,19,0.04611650485436893,3,288,0.010416666666666666
SH05,SH05: Cultures and Cultural Production,PubliCatt,opendoar____::e02e27e04fdff967ba7d76fb24b8069d,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Publikationer från KTH,opendoar____::a4f23670e1833f3fdb077ca70bbd5d66,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Publikationer från Örebro universitet,opendoar____::0584ce565c824b7b7f50282d9a19945b,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Publikationsserver der Universität Potsdam,opendoar____::f7664060cc52bc6f3d620bcedc94a4b6,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,PURE Aarhus University,openaire____::d76e4d42b3bd658259e8bf9c37ef448f,publication,"OpenAIRE 3.0 (OA, funding)",2,0.0048543689320388345,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Radboud Repository,opendoar____::7bccfde7714a1ebadf06c5f4cea752c1,publication,collected from a compatible aggregator,2,0.0048543689320388345,2,288,0.006944444444444444
SH05,SH05: Cultures and Cultural Production,Repositorio de la UNED,opendoar____::36a16a2505369e0c922b6ea7a23a56d2,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Repositorio Documental de la Universidad de Valladolid,opendoar____::83f2550373f2f19492aa30fbd5b57512,publication,OpenAIRE PubRepos v4.0,1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Repositorio Hipermedial de la Universidad Nacional de Rosario,opendoar____::6b8eba43551742214453411664a0dcc8,publication,not available,1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Repository TU/e,opendoar____::99c5e07b4d5de9d18c350cdf64c5aa3d,publication,collected from a compatible aggregator,1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Research Papers in Economics,opendoar____::5e9f92a01c986bafcabbafd145520b13,publication,OpenAIRE Basic (DRIVER OA),1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Research Repository of Catalonia,opendoar____::7a614fd06c325499f1680b9896beedeb,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Reti Medievali Open Archive,opendoar____::aa97d584861474f4097cf13ccb5325da,publication,"OpenAIRE 3.0 (OA, funding)",2,0.0048543689320388345,2,288,0.006944444444444444
SH05,SH05: Cultures and Cultural Production,SAS-SPACE,opendoar____::621461af90cadfdaf0e8d4cc25129f91,publication,collected from a compatible aggregator,1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Scientific Electronic Library Online - Brazil,opendoar____::996a7fa078cc36c46d02f9af3bef918b,publication,OpenAIRE Basic (DRIVER OA),1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Scientific Electronic Library Online - Chile,opendoar____::851ddf5058cf22df63d3344ad89919cf,publication,OpenAIRE Basic (DRIVER OA),1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,SOAS Research Online,opendoar____::0e01938fc48a2cfb5f2217fbfb00722d,publication,collected from a compatible aggregator,5,0.012135922330097087,2,288,0.006944444444444444
SH05,SH05: Cultures and Cultural Production,SPIRE - Sciences Po Institutional REpository,opendoar____::1bd4b29a8e0afccd9923fe29cecb4b29,publication,"OpenAIRE 3.0 (OA, funding)",2,0.0048543689320388345,2,288,0.006944444444444444
SH05,SH05: Cultures and Cultural Production,SpringerOpen,openaire____::8fc45174756b8d6bb1cfbd82c5e63a4e,publication,collected from a compatible aggregator,4,0.009708737864077669,2,288,0.006944444444444444
SH05,SH05: Cultures and Cultural Production,Sussex Research Online,opendoar____::ea159dc9788ffac311592613b7f71fbb,publication,collected from a compatible aggregator,1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,The IT University of Copenhagen's Repository,opendoar____::faa453efde4ac6a36849ba381feb9e87,publication,OpenAIRE Basic (DRIVER OA),6,0.014563106796116505,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,The University of Manchester - Institutional Repository,opendoar____::b994697479c5716eda77e8e9713e5f0f,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Tilburg University Repository,opendoar____::01f78be6f7cad02658508fe4616098a9,publication,collected from a compatible aggregator,1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,TU Delft Repository,opendoar____::c9892a989183de32e976c6f04e700201,publication,collected from a compatible aggregator,8,0.019417475728155338,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,UM Publications,opendoar____::fe9fc289c3ff0af142b6d3bead98a923,publication,collected from a compatible aggregator,2,0.0048543689320388345,2,288,0.006944444444444444
SH05,SH05: Cultures and Cultural Production,Università degli Studi di Napoli Federico Il Open Archive,opendoar____::37a749d808e46495a8da1e5352d03cae,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",16,0.038834951456310676,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Universiteit van Amsterdam Digital Academic Repository,opendoar____::bc6dc48b743dc5d013b1abaebd2faed2,publication,collected from a compatible aggregator,10,0.024271844660194174,4,288,0.013888888888888888
SH05,SH05: Cultures and Cultural Production,University of Innsbruck Digital Library,opendoar____::fb2606a5068901da92473666256e6e5b,publication,OpenAIRE Basic (DRIVER OA),4,0.009708737864077669,2,288,0.006944444444444444
SH05,SH05: Cultures and Cultural Production,University of Lincoln Institutional Repository,opendoar____::e4da3b7fbbce2345d7772b0674a318d5,publication,OpenAIRE Basic (DRIVER OA),1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,University of Liverpool Repository,opendoar____::459a4ddcb586f24efd9395aa7662bc7c,publication,collected from a compatible aggregator,1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,University of Southern Denmark Research Output,opendoar____::1aa057313c28fa4a40c5bc084b11d276,publication,OpenAIRE Basic (DRIVER OA),1,0.0024271844660194173,2,288,0.006944444444444444
SH05,SH05: Cultures and Cultural Production,UPF Digital Repository,opendoar____::a14ac55a4f27472c5d894ec1c3c743d2,publication,"OpenAIRE 3.0 (OA, funding)",3,0.007281553398058253,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Utrecht University Repository,opendoar____::38b3eff8baf56627478ec76a704e9b52,publication,collected from a compatible aggregator,18,0.043689320388349516,4,288,0.013888888888888888
SH05,SH05: Cultures and Cultural Production,Wageningen Staff Publications,opendoar____::d709f38ef758b5066ef31b18039b8ce5,publication,collected from a compatible aggregator,3,0.007281553398058253,2,288,0.006944444444444444
SH05,SH05: Cultures and Cultural Production,Warwick Research Archives Portal Repository,opendoar____::0e9fa1f3e9e66792401a6972d477dcc3,publication,collected from a compatible aggregator,1,0.0024271844660194173,1,288,0.003472222222222222
SH05,SH05: Cultures and Cultural Production,Zenodo,opendoar____::358aee4cc897452c00244351e4d91f69,publication,"OpenAIRE 3.0 (OA, funding)",67,0.16262135922330098,15,288,0.052083333333333336
SH05,SH05: Cultures and Cultural Production,Zurich Open Repository and Archive,opendoar____::0efe32849d230d7f53049ddc4a4b0c60,publication,"OpenAIRE 3.0 (OA, funding)",34,0.0825242718446602,1,288,0.003472222222222222
SH06,SH06: The Study of the Human Past,Apollo,opendoar____::2723d092b63885e0d7c260cc007e8b9d,publication,OpenAIRE Basic (DRIVER OA),36,0.06371681415929203,8,276,0.028985507246376812
SH06,SH06: The Study of the Human Past,ArchiMer - Institutional Archive of Ifremer,opendoar____::8f14e45fceea167a5a36dedd4bea2543,publication,"OpenAIRE 3.0 (OA, funding)",2,0.0035398230088495575,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,Archive ouverte UNIGE,opendoar____::f0dd4a99fba6075a9494772b58f95280,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",1,0.0017699115044247787,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,Archivio della ricerca- Università di Roma La Sapienza,opendoar____::dc727151e5d55dde1e950767cf861ca5,publication,"OpenAIRE 3.0 (OA, funding)",20,0.035398230088495575,3,276,0.010869565217391304
SH06,SH06: The Study of the Human Past,Archivio Istituzionale,opendoar____::89fcd07f20b6785b92134bd6c1d0fa42,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0017699115044247787,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,Archivio istituzionale della ricerca - Alma Mater Studiorum Università di Bologna,opendoar____::64c53a52cb3bd1a01c03a64db985c0cc,publication,"OpenAIRE 3.0 (OA, funding)",41,0.07256637168141593,7,276,0.025362318840579712
SH06,SH06: The Study of the Human Past,Archivio Istituzionale della Ricerca - Università degli Studi della Campania &quot;Luigi Vanvitelli&quot;,opendoar____::7d571e5c15bad5ef8c4352ce7a1d9e78,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0017699115044247787,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,Archivio istituzionale della ricerca - Università degli Studi di Udine,opendoar____::07845cd9aefa6cde3f8926d25138a3a2,publication,"OpenAIRE 3.0 (OA, funding)",2,0.0035398230088495575,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,Archivio istituzionale della ricerca - Università degli Studi di Venezia Ca' Foscari,opendoar____::310cc7ca5a76a446f85c1a0d641ba96d,publication,"OpenAIRE 3.0 (OA, funding)",9,0.01592920353982301,4,276,0.014492753623188406
SH06,SH06: The Study of the Human Past,Archivio istituzionale della ricerca - Università di Ferrara,opendoar____::56db57b4db0a6fcb7f9e0c0b504f6472,publication,"OpenAIRE 3.0 (OA, funding)",13,0.023008849557522124,2,276,0.007246376811594203
SH06,SH06: The Study of the Human Past,Archivio istituzionale della ricerca - Università di Genova,opendoar____::5505712229fb1eb500efadddc0353264,publication,"OpenAIRE 3.0 (OA, funding)",2,0.0035398230088495575,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,Archivio istituzionale della ricerca - Università di Padova,opendoar____::a22d33b4a00c165507a61f3bed4b5149,publication,"OpenAIRE 3.0 (OA, funding)",4,0.007079646017699115,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,Archivio Istituzionale della Ricerca dell'Università degli Studi di Milano,opendoar____::17326d10d511828f6b34fa6d751739e2,publication,"OpenAIRE 3.0 (OA, funding)",7,0.012389380530973451,5,276,0.018115942028985508
SH06,SH06: The Study of the Human Past,arXiv.org e-Print Archive,opendoar____::6f4922f45568161a8cdf4ad2299f6d23,publication,OpenAIRE Basic (DRIVER OA),7,0.012389380530973451,3,276,0.010869565217391304
SH06,SH06: The Study of the Human Past,Bern Open Repository and Information System (BORIS),opendoar____::6917ff2a7b53421ff4066020e2d89eec,publication,OpenAIRE Basic (DRIVER OA),2,0.0035398230088495575,2,276,0.007246376811594203
SH06,SH06: The Study of the Human Past,bioRxiv,share_______::bbd802baad85d1fd440f32a7a3a2c2b1,publication,OpenAIRE Basic (DRIVER OA),3,0.005309734513274336,2,276,0.007246376811594203
SH06,SH06: The Study of the Human Past,BOA - Bicocca Open Archive,opendoar____::a0833c8a1817526ac555f8d67727caf6,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0017699115044247787,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,BodoArXiv,openaire____::2e0e438c276a3d170c0ec936c5c239b5,publication,OpenAIRE Basic (DRIVER OA),1,0.0017699115044247787,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,Bournemouth University Research Online,opendoar____::8a1e808b55fde9455cb3d8857ed88389,publication,collected from a compatible aggregator,3,0.005309734513274336,3,276,0.010869565217391304
SH06,SH06: The Study of the Human Past,Central Lancashire Online Knowledge,opendoar____::e1314fc026da60d837353d20aefaf054,publication,collected from a compatible aggregator,1,0.0017699115044247787,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,CONICET Digital,opendoar____::fd9dcf1d146272bb05c490d790b6da52,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0017699115044247787,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,Copenhagen University Research Information System,opendoar____::030e65da2b1c944090548d36b244b28d,publication,OpenAIRE Basic (DRIVER OA),33,0.0584070796460177,8,276,0.028985507246376812
SH06,SH06: The Study of the Human Past,CORE (RIOXX-UK Aggregator),openaire____::0a836ef43dcb67bb7cbd4dd509b11b73,publication,"OpenAIRE 3.0 (OA, funding)",3,0.005309734513274336,2,276,0.007246376811594203
SH06,SH06: The Study of the Human Past,Digital Access to Scholarship at Harvard,opendoar____::8f19793b2671094e63a15ab883d50137,publication,OpenAIRE Basic (DRIVER OA),1,0.0017699115044247787,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,Digital Library of Slovenia,opendoar____::c24fe9f765a44048868b5a620f05678e,publication,"OpenAIRE 3.0 (OA, funding)",2,0.0035398230088495575,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,Digital Library University of West Bohemia,opendoar____::0a73de68f10e15626eb98701ecf03adb,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0017699115044247787,1,276,0.0036231884057971015
SH06,SH06: The Study of the Human Past,Digital Repository of University of Zaragoza,opendoar____::59f51fd6937412b7e56ded1ea2470c25,publication,OpenAIRE Basic (DRIVER OA),3,0.005309734513274336,3,276,0.010869565217391304
SH06,SH06: The Study of the Human Past,DIGITAL.CSIC,opendoar____::c9f95a0a5af052bffce5c89917335f67,publication,"OpenAIRE 3.0 (OA, funding)",21,0.037168141592920353,9,276,0.03260869565217391
SH06,SH06: The Study of the Human Past,Diposit Digital de Documents de la UAB,opendoar____::186a157b2992e7daed3677ce8e9fe40f,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",5,0.008849557522123894,4,276,0.014492753623188406
