reference_evaluation_panel,officialname,oaire_result_type,openairecompatibility,data_source_id,works,projects_with_repo_works,reference_evaluation_panel_title,projects,prop
LS08_REF,Refubium - Repositorium der Freien Universität Berlin,publication,OpenAIRE PubRepos v4.0,opendoar____::fd1d83de2517a02d4e221ede9a681432,6,4,"Ecology, Evolution and Environmental Biology",279,0.014336917562724014
LS08_REF,REPISALUD,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::373e4c5d8edfa8b74fd4b6791d0cf6dc,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,Repositori d'Objectes Digitals per a l'Ensenyament la Recerca i la Cultura,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::654ad60ebd1ae29cedc37da04b6b0672,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,Repositório da Universidade Nova de Lisboa,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a8f8f60264024dca151f164729b76c0b,2,2,"Ecology, Evolution and Environmental Biology",279,0.007168458781362007
LS08_REF,Repositorio de Objetos de Docencia e Investigación de la Universidad de Cádiz,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::01e00f2f4bfcbb7505cb641066f2859b,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,Repositório Institucional da UFVJM,publication,not available,opendoar____::c182f930a06317057d31c73bb2fedd4f,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,Repositório Institucional da Universidade de Aveiro,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::47810f956e3d8fb8a32fb276448b464d,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,Repositorio Institucional de la Universidad de Oviedo,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::fc79250f8c5b804390e8da280b4cf06e,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,Repositorio Institucional EdocUR,publication,OpenAIRE PubRepos v4.0,opendoar____::3546ab441e56fa333f8b44b610d95691,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,Repositorio Institucional Universidad de Granada,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::7437d136770f5b35194cb46c1653efaa,3,3,"Ecology, Evolution and Environmental Biology",279,0.010752688172043012
LS08_REF,Repository TU/e,publication,collected from a compatible aggregator,opendoar____::99c5e07b4d5de9d18c350cdf64c5aa3d,2,2,"Ecology, Evolution and Environmental Biology",279,0.007168458781362007
LS08_REF,Repository@Napier,publication,collected from a compatible aggregator,opendoar____::8edd72158ccd2a879f79cb2538568fdc,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,RERO DOC Digital Library,publication,OpenAIRE Basic (DRIVER OA),opendoar____::846c260d715e5b854ffad5f70a516c88,2,2,"Ecology, Evolution and Environmental Biology",279,0.007168458781362007
LS08_REF,Research Repository of Catalonia,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::7a614fd06c325499f1680b9896beedeb,8,4,"Ecology, Evolution and Environmental Biology",279,0.014336917562724014
LS08_REF,riUAL - Repositorio Institucional de la Universidad de Almería (Spain),publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::ee8fe9093fbbb687bef15a38facc44d2,2,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,RVC Research Online,publication,collected from a compatible aggregator,opendoar____::8485ae387a981d783f8764e508151cd9,10,4,"Ecology, Evolution and Environmental Biology",279,0.014336917562724014
LS08_REF,Serveur académique lausannois,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::9fdb62f932adf55af2c0e09e55861964,16,8,"Ecology, Evolution and Environmental Biology",279,0.02867383512544803
LS08_REF,Servicio de Difusión de la Creación Intelectual,publication,OpenAIRE Basic (DRIVER OA),opendoar____::01e9565cecc4e989123f9620c1d09c09,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,Spiral - Imperial College Digital Repository,publication,OpenAIRE Basic (DRIVER OA),opendoar____::995e1fda4a2b5f55ef0df50868bf2a8f,21,15,"Ecology, Evolution and Environmental Biology",279,0.053763440860215055
LS08_REF,SpringerOpen,publication,collected from a compatible aggregator,openaire____::8fc45174756b8d6bb1cfbd82c5e63a4e,3,3,"Ecology, Evolution and Environmental Biology",279,0.010752688172043012
LS08_REF,St Andrews Research Repository,publication,OpenAIRE Basic (DRIVER OA),opendoar____::892c91e0a653ba19df81a90f89d99bcd,2,2,"Ecology, Evolution and Environmental Biology",279,0.007168458781362007
LS08_REF,St George's Online Research Archive,publication,collected from a compatible aggregator,opendoar____::1d94108e907bb8311d8802b48fd54b4a,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,Strathprints,publication,not available,opendoar____::2ac2406e835bd49c70469acae337d292,2,2,"Ecology, Evolution and Environmental Biology",279,0.007168458781362007
LS08_REF,Sussex Research Online,publication,collected from a compatible aggregator,opendoar____::ea159dc9788ffac311592613b7f71fbb,2,2,"Ecology, Evolution and Environmental Biology",279,0.007168458781362007
LS08_REF,The University of Manchester - Institutional Repository,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::b994697479c5716eda77e8e9713e5f0f,12,9,"Ecology, Evolution and Environmental Biology",279,0.03225806451612903
LS08_REF,Toulouse 1 Capitole Publications,publication,OpenAIRE Basic (DRIVER OA),opendoar____::92f54963fc39a9d87c2253186808ea61,2,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,UCrea,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::5e6bd7a6970cd4325e587f02667f7f73,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,UM Publications,publication,collected from a compatible aggregator,opendoar____::fe9fc289c3ff0af142b6d3bead98a923,3,2,"Ecology, Evolution and Environmental Biology",279,0.007168458781362007
LS08_REF,UNC Dataverse,publication,not available,re3data_____::0394b97eb11f19785cbca1ec830429da,2,2,"Ecology, Evolution and Environmental Biology",279,0.007168458781362007
LS08_REF,Universiteit van Amsterdam Digital Academic Repository,publication,collected from a compatible aggregator,opendoar____::bc6dc48b743dc5d013b1abaebd2faed2,5,5,"Ecology, Evolution and Environmental Biology",279,0.017921146953405017
LS08_REF,University of Bath's research portal,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::8d9a0adb7c204239c9635426f35c9522,8,4,"Ecology, Evolution and Environmental Biology",279,0.014336917562724014
LS08_REF,University of East Anglia digital repository,publication,OpenAIRE Basic (DRIVER OA),opendoar____::6a5889bb0190d0211a991f47bb19a777,19,7,"Ecology, Evolution and Environmental Biology",279,0.025089605734767026
LS08_REF,"University of Gloucestershire, Research Repository",publication,collected from a compatible aggregator,opendoar____::9808ae38758804501ca3fc0697050e03,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,University of Lincoln Institutional Repository,publication,OpenAIRE Basic (DRIVER OA),opendoar____::e4da3b7fbbce2345d7772b0674a318d5,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,University of Liverpool Repository,publication,collected from a compatible aggregator,opendoar____::459a4ddcb586f24efd9395aa7662bc7c,13,8,"Ecology, Evolution and Environmental Biology",279,0.02867383512544803
LS08_REF,University of Oulu Repository - Jultika,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::af5d5ef24881f3c3049a7b9bfe74d58b,2,2,"Ecology, Evolution and Environmental Biology",279,0.007168458781362007
LS08_REF,University of Salford Institutional Repository,publication,collected from a compatible aggregator,opendoar____::692f93be8c7a41525c0baf2076aecfb4,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,University of Southern Denmark Research Output,publication,OpenAIRE Basic (DRIVER OA),opendoar____::1aa057313c28fa4a40c5bc084b11d276,3,2,"Ecology, Evolution and Environmental Biology",279,0.007168458781362007
LS08_REF,UPF Digital Repository,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a14ac55a4f27472c5d894ec1c3c743d2,34,7,"Ecology, Evolution and Environmental Biology",279,0.025089605734767026
LS08_REF,Usiena air - Università di Siena,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::f2d887e01a80e813d9080038decbbabb,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,Utrecht University Repository,publication,collected from a compatible aggregator,opendoar____::38b3eff8baf56627478ec76a704e9b52,7,5,"Ecology, Evolution and Environmental Biology",279,0.017921146953405017
LS08_REF,VBN,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::8e2cfdc275761edc592f73a076197c33,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,Vilnius University Institutional Repository,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::5b5e6cc50cefa5e9f1f5ca272b136475,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,Wageningen Staff Publications,publication,collected from a compatible aggregator,opendoar____::d709f38ef758b5066ef31b18039b8ce5,47,23,"Ecology, Evolution and Environmental Biology",279,0.08243727598566308
LS08_REF,Warwick Research Archives Portal Repository,publication,collected from a compatible aggregator,opendoar____::0e9fa1f3e9e66792401a6972d477dcc3,3,3,"Ecology, Evolution and Environmental Biology",279,0.010752688172043012
LS08_REF,Web-based Archive of RIVM Publications,publication,collected from a compatible aggregator,opendoar____::7504adad8bb96320eb3afdd4df6e1f60,1,2,"Ecology, Evolution and Environmental Biology",279,0.007168458781362007
LS08_REF,White Rose Research Online,publication,collected from a compatible aggregator,opendoar____::ffd52f3c7e12435a724a8f30fddadd9c,46,17,"Ecology, Evolution and Environmental Biology",279,0.06093189964157706
LS08_REF,Zenodo,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::358aee4cc897452c00244351e4d91f69,40,13,"Ecology, Evolution and Environmental Biology",279,0.04659498207885305
LS08_REF,Zenodo,publication,OpenAIRE Basic (DRIVER OA),opendoar____::358aee4cc897452c00244351e4d91f69,6,6,"Ecology, Evolution and Environmental Biology",279,0.021505376344086023
LS08_REF,ZHAW digitalcollection,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::27e8e17134dd7083b050476733207ea1,1,1,"Ecology, Evolution and Environmental Biology",279,0.0035842293906810036
LS08_REF,Zurich Open Repository and Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::0efe32849d230d7f53049ddc4a4b0c60,44,15,"Ecology, Evolution and Environmental Biology",279,0.053763440860215055
LS09_REF,Aaltodoc Publication Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::3a066bda8c96b9478bb0512f0a43028c,32,3,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.012552301255230125
LS09_REF,Agencia Nacional de Investigación y Desarrollo,publication,not available,opendoar____::d2a27e83d429f0dcae6b937cf440aeb1,1,1,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.0041841004184100415
LS09_REF,Agritrop,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::fd4c2dc64ccb8496e6f1f94c85f30d06,10,2,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.008368200836820083
LS09_REF,Apollo,publication,OpenAIRE Basic (DRIVER OA),opendoar____::2723d092b63885e0d7c260cc007e8b9d,19,7,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.029288702928870293
LS09_REF,ArchiMer - Institutional Archive of Ifremer,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::8f14e45fceea167a5a36dedd4bea2543,1,1,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.0041841004184100415
LS09_REF,Archive ouverte UNIGE,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::f0dd4a99fba6075a9494772b58f95280,1,1,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.0041841004184100415
LS09_REF,Archivio della ricerca- Università di Roma La Sapienza,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::dc727151e5d55dde1e950767cf861ca5,2,2,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.008368200836820083
LS09_REF,Archivio Istituzionale,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::89fcd07f20b6785b92134bd6c1d0fa42,1,1,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.0041841004184100415
LS09_REF,Archivio istituzionale della ricerca - Alma Mater Studiorum Università di Bologna,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::64c53a52cb3bd1a01c03a64db985c0cc,1,1,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.0041841004184100415
LS09_REF,Archivio istituzionale della ricerca - Fondazione Edmund Mach,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::e1228be46de6a0234ac22ded31417bc7,1,1,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.0041841004184100415
LS09_REF,Archivio istituzionale della ricerca - Università di Camerino,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::2ad9e5e943e43cad612a7996c12a8796,3,1,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.0041841004184100415
LS09_REF,Archivio istituzionale della ricerca - Università di Padova,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a22d33b4a00c165507a61f3bed4b5149,1,1,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.0041841004184100415
LS09_REF,Archivio Istituzionale della Ricerca dell'Università degli Studi di Milano,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::17326d10d511828f6b34fa6d751739e2,15,4,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.016736401673640166
LS09_REF,Archivo Digital UPM,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::e17184bcb70dcf3942c54e0b537ffc6d,1,1,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.0041841004184100415
LS09_REF,arXiv.org e-Print Archive,publication,OpenAIRE Basic (DRIVER OA),opendoar____::6f4922f45568161a8cdf4ad2299f6d23,7,3,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.012552301255230125
LS09_REF,BASE (Open Access Aggregator),publication,"OpenAIRE 3.0 (OA, funding)",openaire____::df45502607927471ecf8a6ae83683ff5,4,4,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.016736401673640166
LS09_REF,Bern Open Repository and Information System (BORIS),publication,OpenAIRE Basic (DRIVER OA),opendoar____::6917ff2a7b53421ff4066020e2d89eec,3,2,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.008368200836820083
LS09_REF,bioRxiv,publication,OpenAIRE Basic (DRIVER OA),share_______::bbd802baad85d1fd440f32a7a3a2c2b1,17,17,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.07112970711297072
LS09_REF,Caltech Authors,publication,OpenAIRE Basic (DRIVER OA),opendoar____::a5771bce93e200c36f7cd9dfd0e5deaa,3,2,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.008368200836820083
LS09_REF,Central Archive at the University of Reading,publication,collected from a compatible aggregator,opendoar____::b29eed44276144e4e8103a661f9a78b7,4,2,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.008368200836820083
LS09_REF,CONICET Digital,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::fd9dcf1d146272bb05c490d790b6da52,3,2,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.008368200836820083
LS09_REF,Copenhagen University Research Information System,publication,OpenAIRE Basic (DRIVER OA),opendoar____::030e65da2b1c944090548d36b244b28d,12,6,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.02510460251046025
LS09_REF,Cronfa at Swansea University,publication,OpenAIRE Basic (DRIVER OA),opendoar____::bcb41ccdc4363c6848a1d760f26c28a0,1,1,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.0041841004184100415
LS09_REF,DepositOnce,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::da8ce53cf0240070ce6c69c48cd588ee,1,1,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.0041841004184100415
LS09_REF,DESY Publication Database,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::b9d487a30398d42ecff55c228ed5652b,2,2,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.008368200836820083
LS09_REF,Digital Repository of University of Zaragoza,publication,OpenAIRE Basic (DRIVER OA),opendoar____::59f51fd6937412b7e56ded1ea2470c25,2,2,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.008368200836820083
LS09_REF,DIGITAL.CSIC,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::c9f95a0a5af052bffce5c89917335f67,55,13,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.05439330543933055
LS09_REF,Diposit Digital de Documents de la UAB,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::186a157b2992e7daed3677ce8e9fe40f,13,3,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.012552301255230125
LS09_REF,Diposit Digital de la Universitat de Barcelona,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::1ce927f875864094e3906a4a0b5ece68,4,3,"Applied Life Sciences, Biotechnology, and Molecular and Biosystems Engineering",239,0.012552301255230125
